verified,reviewTime,reviewerID,asin,style,reviewText,summary,overall,day,month,year,sentiment,review_clean
True,2014-04-06,A1NOIGT81QJZLE,B0007Y09VO,{'Format:': ' Paperback'},"great instructions for someone learning how to crocheting.  being it was a gift....my feed back was ""just what i needed and wanted""",Great instructions,5,6,4,2014,2,great instructions for someone learning how to crocheting  being it was a giftmy feed back was just what i needed and wanted
True,2014-04-05,AJO2TQO2LKZ0P,B0007Y09VO,{'Format:': ' Paperback'},i choose this book because knitting for dummies was very helpful. i was not disappointed. i am crocheting a blanket for my son as we speak.,Very Helpful,5,5,4,2014,2,i choose this book because knitting for dummies was very helpful i was not disappointed i am crocheting a blanket for my son as we speak
True,2014-03-24,A2S85HJMJK742B,B0007Y09VO,{'Format:': ' Paperback'},"this book really breaks it down for me. i really feel like i'm gaining some headway with crochet. i thought i'd have to take a class, but not so! this book will show you everything you need to know.",Really explanatory,5,24,3,2014,2,this book really breaks it down for me i really feel like im gaining some headway with crochet i thought id have to take a class but not so this book will show you everything you need to know
True,2014-03-04,A2D2YQPDZ2I55G,B0007Y09VO,{'Format:': ' Paperback'},"directions are easy to use, and follow, good book for someone new to crocheting. would recomend to have on hand for new patterns too.",Love it,5,4,3,2014,2,directions are easy to use and follow good book for someone new to crocheting would recomend to have on hand for new patterns too
True,2014-02-26,A2UACV2804Q839,B0007Y09VO,{'Format:': ' Paperback'},"really makes learning crochet very easy. good diagrams and explains patterns in easy to understand instructions.
crochet patterns is it's own language and this book really breaks it down so anyone can learn.",Very easy to understand,5,26,2,2014,2,"really makes learning crochet very easy good diagrams and explains patterns in easy to understand instructions
crochet patterns is its own language and this book really breaks it down so anyone can learn"
True,2014-02-18,A35FY85RGJ8IQE,B0007Y09VO,{'Format:': ' Paperback'},this book was very informative and i liked how detailed the illustrations are. it was nice learning all kinds of stitches! very helpful!,Perfect for beginners,5,18,2,2014,2,this book was very informative and i liked how detailed the illustrations are it was nice learning all kinds of stitches very helpful
True,2014-02-17,AYE07T03E07JP,B0007Y09VO,{'Format:': ' Paperback'},"i got this book missed up with crochet patterns for dummies however i gave the pattern book away because
with crocheting for dummies you don't need both. diagrams are worth a 1,000 words. very good book.",Great Great Great,5,17,2,2014,2,"i got this book missed up with crochet patterns for dummies however i gave the pattern book away because
with crocheting for dummies you dont need both diagrams are worth a 1000 words very good book"
True,2014-02-17,A2BX2YVZ6OIR21,B0007Y09VO,{'Format:': ' Paperback'},i have only used it a couple of times but both times i found what i needed and the instructions were very clear for the stitches i didn't know how to do.,good,5,17,2,2014,2,i have only used it a couple of times but both times i found what i needed and the instructions were very clear for the stitches i didnt know how to do
True,2014-02-08,A2QHC7GTEB5VO8,B0007Y09VO,{'Format:': ' Kindle Edition'},easy to read and understand.  great way to teach yourself what you need to know to begin crocheting. the pictures included also help guide you along with the stitches.,Crocheting for Dummies,5,8,2,2014,2,easy to read and understand  great way to teach yourself what you need to know to begin crocheting the pictures included also help guide you along with the stitches
True,2014-02-05,A2L1KD4GMI4RB9,B0007Y09VO,{'Format:': ' Kindle Edition'},"i really enjoy the books for dummies. crochet for dummies is no exception! it takes about 1 minute and 'voila! a book for everything! instructional, romance novels, even college textbooks can be received in seconds via amazon's kindle! keep up the good work amazon!",Kindle books are Great!,5,5,2,2014,2,i really enjoy the books for dummies crochet for dummies is no exception it takes about 1 minute and voila a book for everything instructional romance novels even college textbooks can be received in seconds via amazons kindle keep up the good work amazon
True,2014-02-01,A1FTLDQNA5T9XQ,B0007Y09VO,{'Format:': ' Paperback'},i have crocheted for years but when i was asked by someone for detailed instructions i turned to this book as it will be a very big help.  gave it as a gift and she was thrilled.,crochet,5,1,2,2014,2,i have crocheted for years but when i was asked by someone for detailed instructions i turned to this book as it will be a very big help  gave it as a gift and she was thrilled
True,2014-01-29,A3GSXA18PSFW3V,B0007Y09VO,{'Format:': ' Paperback'},excellent book.  all directions easy to read and the book has a very comprehensive content of information for anyone in any stage of crocheting.  i recommend this book highly.,Crocheting for dummies,5,29,1,2014,2,excellent book  all directions easy to read and the book has a very comprehensive content of information for anyone in any stage of crocheting  i recommend this book highly
True,2014-01-17,A2YVUL85L03Q2G,B0007Y09VO,{'Format:': ' Paperback'},"i already did a little crocheting, but this book walks you through the very beginning! i found out i was actually making some really basic mistakes. soooooo helpful!",Love it!,5,17,1,2014,2,i already did a little crocheting but this book walks you through the very beginning i found out i was actually making some really basic mistakes soooooo helpful
True,2014-01-14,APE436J7VJIWV,B0007Y09VO,{'Format:': ' Kindle Edition'},"very clearly explained i must be a real dummy because i understood  exactly what to do

thank you  susan,karen and julie",this is easy to understand,4,14,1,2014,2,"very clearly explained i must be a real dummy because i understood  exactly what to do

thank you  susankaren and julie"
True,2014-01-06,A3E80PH1O0VURX,B0007Y09VO,{'Format:': ' Paperback'},"if you know nothing about crochet, this book is for you. it doesn't assume you have any knowledge to start with so it gets very, very basic, which is what you need if you are taking up something new. also a good review for those who do knit but haven't done so for ages.",For the true tyro.,5,6,1,2014,2,if you know nothing about crochet this book is for you it doesnt assume you have any knowledge to start with so it gets very very basic which is what you need if you are taking up something new also a good review for those who do knit but havent done so for ages
True,2014-01-04,A33S942J3CLUC,B0007Y09VO,{'Format:': ' Paperback'},"i am just learning crochet and it has been great to have in my crochet bag as a reference tool to look up stitches, finishes, etc.  i ordered it as a used book and it was in good shape for the price.  highly recommend the book.",Perfect for a newbie,5,4,1,2014,2,i am just learning crochet and it has been great to have in my crochet bag as a reference tool to look up stitches finishes etc  i ordered it as a used book and it was in good shape for the price  highly recommend the book
True,2013-12-25,A397EE9BZN8UXO,B0007Y09VO,{'Format:': ' Kindle Edition'},"i was disappointed,buy it is my fault,i didn't realise that the pictures would be so small,even when i in large the stitches,i can't see them very good. it was my mistake not to get a paper back book. i will still read and use what i can but i will be more careful next time.",Don't buy if yo have a hard time seeing things.,5,25,12,2013,2,i was disappointedbuy it is my faulti didnt realise that the pictures would be so smalleven when i in large the stitchesi cant see them very good it was my mistake not to get a paper back book i will still read and use what i can but i will be more careful next time
True,2013-12-25,A320MPHOO2MEWR,B0007Y09VO,{'Format:': ' Paperback'},this book is helping me understand crocheting. love it! so glad i bought this book. recommended to those that are dummies,Luv this book,5,25,12,2013,2,this book is helping me understand crocheting love it so glad i bought this book recommended to those that are dummies
True,2013-12-25,A2OASC2GUK8OPL,B0007Y09VO,{'Format:': ' Paperback'},"this book is a good book, but i am dyslexic and generally can't comprehend learning from a book to weel. i did share it with my sister.",I am a dummy!,4,25,12,2013,2,this book is a good book but i am dyslexic and generally cant comprehend learning from a book to weel i did share it with my sister
True,2013-12-22,AXPMMZCZFTLHL,B0007Y09VO,{'Format:': ' Paperback'},this product helped me to learn how to crotchety. it is easy to read and understand. this is a great book.,good,4,22,12,2013,2,this product helped me to learn how to crotchety it is easy to read and understand this is a great book
True,2013-12-20,A18CKOPZHV6G04,B0007Y09VO,{'Format:': ' Kindle Edition'},"i have been a knitter for the past 10 years; however, i just learned how to crochet a few months ago by using this book. i found the directions simple to follow, but the layout of the book could use a bit of improving. part of this may be due to me using it on a kindle, but it's not laid out in such a way that i can find things as easily as i'd like to, even with the search functions available on my device. however, the information in the book is solid, and i've now made three scarves with three different stitches, just being self-taught through this book.","Another decent title in the ""Dummies"" series",4,20,12,2013,2,i have been a knitter for the past 10 years however i just learned how to crochet a few months ago by using this book i found the directions simple to follow but the layout of the book could use a bit of improving part of this may be due to me using it on a kindle but its not laid out in such a way that i can find things as easily as id like to even with the search functions available on my device however the information in the book is solid and ive now made three scarves with three different stitches just being selftaught through this book
True,2013-12-16,A39O1H3RZ4WW8K,B0007Y09VO,{'Format:': ' Paperback'},i am pleased with the book. there are places i would get confused but overall it helped. good reference guide as well.,ok book,4,16,12,2013,2,i am pleased with the book there are places i would get confused but overall it helped good reference guide as well
True,2013-12-11,A3N9U9Y01RBKMH,B0007Y09VO,{'Format:': ' Kindle Edition'},your book kept referring to a color photo section but it was not in the book i looked everywhere but could not find a color photo of the projects,no color photos in book,3,11,12,2013,1,your book kept referring to a color photo section but it was not in the book i looked everywhere but could not find a color photo of the projects
True,2013-12-08,AYXMFBJA4LAIQ,B0007Y09VO,{'Format:': ' Kindle Edition'},"great book and it really goes into detail when describing so many different things, just wish they had more pictures.",Great book to learn with!,4,8,12,2013,2,great book and it really goes into detail when describing so many different things just wish they had more pictures
True,2013-12-02,A3JK63JM803CI0,B0007Y09VO,{'Format:': ' Kindle Edition'},love the book and would recommend it to anyone wanting to learn to crochet. easy to read and great pictures!,Love this book.....The Dummies Books are great,5,2,12,2013,2,love the book and would recommend it to anyone wanting to learn to crochet easy to read and great pictures
