verified,reviewTime,reviewerID,asin,style,reviewText,summary,overall,day,month,year,sentiment,review_clean
True,2013-08-01,A3O8KY4LUPSCB7,B0007Y09VO,{'Format:': ' Paperback'},"needed dummy directions to duplicate a stitch my grandmother used to make a gorgeous afghan.  the pictures displaying how to do each stitch is perfectly illustrated.
great for anyone who needs a review in basic stitches.  it also provides graphic directions for more advanced stitches.",Popcorn stitch,5,1,8,2013,1,"needed dummy directions to duplicate a stitch my grandmother used to make a gorgeous afghan  the pictures displaying how to do each stitch is perfectly illustrated
great for anyone who needs a review in basic stitches  it also provides graphic directions for more advanced stitches"
True,2013-08-01,A3COIJYCLNFDJB,B0007Y09VO,{'Format:': ' Paperback'},"this book has it all.  all of the beginner stitches and a few extra were shown with easy to follow instructions.  all things needed to begin crocheting were gone over and fully explained.  there were simple beginner projects like scarves and such included in the chapters with detailed instructions for you to follow.  after reading this book, you should be able to get underway!  i would recommend this book for beginners and novices.  it's also good to keep as a reference book to go back to when you have a project with a few stitches that you haven't done in a while.",Basic Stitches and Instructions,5,1,8,2013,1,this book has it all  all of the beginner stitches and a few extra were shown with easy to follow instructions  all things needed to begin crocheting were gone over and fully explained  there were simple beginner projects like scarves and such included in the chapters with detailed instructions for you to follow  after reading this book you should be able to get underway  i would recommend this book for beginners and novices  its also good to keep as a reference book to go back to when you have a project with a few stitches that you havent done in a while
True,2013-07-22,ADEONTRLPSRJW,B0007Y09VO,{'Format:': ' Paperback'},"i purchased these 2 books for my daughter and great niece.  i'm teaching the next generation how to crochet so it can be passed down.

i'm the only one that crochets in my family, and it's been a precious gift.

i love 2 crochet!!!

teri",Not for Dummies if you don' know how!!!,5,22,7,2013,1,"i purchased these 2 books for my daughter and great niece  im teaching the next generation how to crochet so it can be passed down

im the only one that crochets in my family and its been a precious gift

i love 2 crochet

teri"
True,2013-06-25,A24JK19TJDW77L,B0007Y09VO,{'Format:': ' Paperback'},"i bought this book on a whim in hopes that i would learn to crochet.  i find that i don't have the time, but i still have hopes of picking it up again.",Book,5,25,6,2013,1,i bought this book on a whim in hopes that i would learn to crochet  i find that i dont have the time but i still have hopes of picking it up again
True,2013-06-05,A2QWSZLG2Z6ARK,B0007Y09VO,{'Format:': ' Paperback'},i like the book as it has many differnt styles and the many patterns for different items. this is what i was looking for.,Crocheting likes,4,5,6,2013,1,i like the book as it has many differnt styles and the many patterns for different items this is what i was looking for
False,2013-05-27,A1IGKIJLCDBOGA,B0007Y09VO,,"i took a crochet for beginners class where i  learned how to cast on,the three basic crochet stitches,and how to bind off. i got this book right after and taught myself everything else. the drawings and instructions are very easy to follow and the patterns are nice,too.","Take a Crochet 101 class,then get this book.",5,27,5,2013,1,i took a crochet for beginners class where i  learned how to cast onthe three basic crochet stitchesand how to bind off i got this book right after and taught myself everything else the drawings and instructions are very easy to follow and the patterns are nicetoo
True,2013-05-26,A24NI4ANE6HN0A,B0007Y09VO,{'Format:': ' Paperback'},easy to understand  very helpful i'm learning a lot i would dementedly recommend this for anyone who wants to learn,Easy read,4,26,5,2013,1,easy to understand  very helpful im learning a lot i would dementedly recommend this for anyone who wants to learn
True,2013-05-24,A3N5ABBYEKCBY7,B0007Y09VO,{'Format:': ' Paperback'},this book has taught me and reminded me of thing s forgotten--it been a long time since i chrocheted.  i would recommend this to all who have a need to learn or brush up on their chrocheting.,I like this book a lot,4,24,5,2013,1,this book has taught me and reminded me of thing s forgottenit been a long time since i chrocheted  i would recommend this to all who have a need to learn or brush up on their chrocheting
False,2013-05-16,A2GQVG6F92CG72,B0007Y09VO,{'Format:': ' Paperback'},"""crocheting for dummies"", by manthey and brittain is a tremendous book on the subject of crochet. crochet is one of my hobbies that i revisit from time to time and this book caught my eye. like all the books in the dummies series, the layout and format were true to form. the book contains information for the beginner and the advanced and everything in between.

there is all the basics about basic stitches and hooks and advanced techniques like crocheting with beads, weaving, and crocheting with wire. for me the hardest part of crochet is interpreting the pattern. not to worry, there is a table of all the common abbreviations and many helpful tips on how to read a pattern. there are several patterns in the book. there are also conversion charts for the american, continental, and british sizing of hooks.

the book has a healthy dose of humor, for example, there is a chart of ""10 handy household uses for crochet hooks"". among the suggestions listed are, stake up a plant, and spear the last olive at the bottom of the jar.

the book talks about, among other things, blocking sweaters, the afghan stitch, crocheting in circles, selecting the right yarn, all the basic stitches and a number of the advanced ones, getting the tension right and joining seams. this is a great reference book, as well as being interesting reading for a crocheter. i plan to keep mine handy and refer to it often. -- valerie lull, author, ten healthy teas",Great Book!,5,16,5,2013,1,"crocheting for dummies by manthey and brittain is a tremendous book on the subject of crochet crochet is one of my hobbies that i revisit from time to time and this book caught my eye like all the books in the dummies series the layout and format were true to form the book contains information for the beginner and the advanced and everything in between

there is all the basics about basic stitches and hooks and advanced techniques like crocheting with beads weaving and crocheting with wire for me the hardest part of crochet is interpreting the pattern not to worry there is a table of all the common abbreviations and many helpful tips on how to read a pattern there are several patterns in the book there are also conversion charts for the american continental and british sizing of hooks

the book has a healthy dose of humor for example there is a chart of 10 handy household uses for crochet hooks among the suggestions listed are stake up a plant and spear the last olive at the bottom of the jar

the book talks about among other things blocking sweaters the afghan stitch crocheting in circles selecting the right yarn all the basic stitches and a number of the advanced ones getting the tension right and joining seams this is a great reference book as well as being interesting reading for a crocheter i plan to keep mine handy and refer to it often  valerie lull author ten healthy teas"
True,2013-05-09,A2W3RCLAAVGY1Q,B0007Y09VO,{'Format:': ' Paperback'},ordered to book because i want to learn more of the stitches.  did not realize there were patterns in it.,Want to learn more,5,9,5,2013,1,ordered to book because i want to learn more of the stitches  did not realize there were patterns in it
True,2013-05-03,A8EP8I9OZXX6Q,B0007Y09VO,{'Format:': ' Paperback'},"from previous experience with ""dummies"" books i knew this one had to be good.  needless to say the book met all expectations.  for anyone wanting to learn crochet or improve their crocheting skills this is the book to purchase!!",Awesome Book for the Beginner,5,3,5,2013,1,from previous experience with dummies books i knew this one had to be good  needless to say the book met all expectations  for anyone wanting to learn crochet or improve their crocheting skills this is the book to purchase
True,2013-04-26,A140JYDBQIAG4W,B0007Y09VO,{'Format:': ' Kindle Edition'},bought this book to help me relearn crocheting....wanted the stitch pictures to help the directions in explanation. the pictures were way too small and i have the bigger hd kindle they must be really small on the smaller kindles... if you want to see the pictures skip the kindle edition . and go for the actual book.,pictures too small......returned after a few days,3,26,4,2013,1,bought this book to help me relearn crochetingwanted the stitch pictures to help the directions in explanation the pictures were way too small and i have the bigger hd kindle they must be really small on the smaller kindles if you want to see the pictures skip the kindle edition  and go for the actual book
True,2013-04-17,A3CRNB557EW50L,B0007Y09VO,{'Format:': ' Paperback'},"i have been crocheting for 50 years. when i bought this book i liked the patterns and the format. i even learned a few new tips. so, even tho this book might seem like a book for beginners, it has something for an experienced crocheter as well. i also bought a copy for my granddaughters, one of whom started crocheting at a younger age than i was when i started.",Great reference book,5,17,4,2013,1,i have been crocheting for 50 years when i bought this book i liked the patterns and the format i even learned a few new tips so even tho this book might seem like a book for beginners it has something for an experienced crocheter as well i also bought a copy for my granddaughters one of whom started crocheting at a younger age than i was when i started
True,2013-04-13,A2ULDKRQZC2SYV,B0007Y09VO,{'Format:': ' Paperback'},thank you. this book helps me alot. i need alot of help on knitting. now i still need learning. thank :),It Helps me,5,13,4,2013,1,thank you this book helps me alot i need alot of help on knitting now i still need learning thank 
True,2013-04-05,A3LM35KSFBVPOS,B0007Y09VO,{'Format:': ' Paperback'},helped to teach me crochet. learned crocheting in the round from this book. worth them money! shipped timely. recommend this book to any new crocheters,great book,5,5,4,2013,1,helped to teach me crochet learned crocheting in the round from this book worth them money shipped timely recommend this book to any new crocheters
True,2013-04-01,A1UGFH1CZQCLKC,B0007Y09VO,{'Format:': ' Hardcover'},"my copy was scondhand and obviously used, but the large print is excellent for anyone who needs how-to instructions for crocheting, and the written instructions are clear and easy to understand. the content includes just about anything you may want to know.  sadly this large print version is out of print which is a shame.  i hope it comes back in a new large print edition, because even if you have nomal vision, the large print makes the instructions andf illustrations so much easier to follow.",Great tool for crocheters,4,1,4,2013,1,my copy was scondhand and obviously used but the large print is excellent for anyone who needs howto instructions for crocheting and the written instructions are clear and easy to understand the content includes just about anything you may want to know  sadly this large print version is out of print which is a shame  i hope it comes back in a new large print edition because even if you have nomal vision the large print makes the instructions andf illustrations so much easier to follow
True,2013-03-30,A3VBJVHYWCYSD7,B0007Y09VO,{'Format:': ' Paperback'},used it quite a bit when taking lessons. would recommend it for the beginner and will use it again in the future,had some cute patterns,4,30,3,2013,1,used it quite a bit when taking lessons would recommend it for the beginner and will use it again in the future
True,2013-03-19,A39VJMG6FICO1T,B0007Y09VO,{'Format:': ' Paperback'},"this book is a great step-by-step guide to any type of crochet you want to try.  if you are a beginner crocheter and don't know what all the terms mean, this book is great.",Informative,4,19,3,2013,1,this book is a great stepbystep guide to any type of crochet you want to try  if you are a beginner crocheter and dont know what all the terms mean this book is great
True,2013-02-13,A2WTXNY2ECJJUS,B0007Y09VO,{'Format:': ' Paperback'},"this is truly the bible of crocheting and it is always great to have it by your side while doing projects.  i have crochet for years and sometimes you just forget how a stitch was to be done, i can look it up.  yes,it is truly a must have for all who crochet.",Having the Bible by your side.,5,13,2,2013,1,this is truly the bible of crocheting and it is always great to have it by your side while doing projects  i have crochet for years and sometimes you just forget how a stitch was to be done i can look it up  yesit is truly a must have for all who crochet
True,2013-02-08,A1EGR89AXXSNWY,B0007Y09VO,{'Format:': ' Paperback'},"i have always found the ""for dummies"" books helpful. i bought a copy for myself and for my sister-in-law. she wanted to learn how to crochet, and i felt this would be great. she and i are both left handed and the illustrations make things much easier.",Always a good choice,5,8,2,2013,1,i have always found the for dummies books helpful i bought a copy for myself and for my sisterinlaw she wanted to learn how to crochet and i felt this would be great she and i are both left handed and the illustrations make things much easier
True,2013-01-19,A2YPWZFFDRCSQF,B0007Y09VO,{'Format:': ' Paperback'},this was also ordered and mailed to same granddaughter.  she had jusy started to crochet when she moved and since she is away from me she needed help with new stitches ect.  she has received it and says it is an awsome book.,Crocheting for Dummies,5,19,1,2013,1,this was also ordered and mailed to same granddaughter  she had jusy started to crochet when she moved and since she is away from me she needed help with new stitches ect  she has received it and says it is an awsome book
False,2013-01-08,A15M7QWU59WPFY,B0007Y09VO,{'Format:': ' Paperback'},"i bought this book as someone who knew the beginning crochet stitches (single, double- heck, i could even do a v-stitch), but wanted to branch out more.  i was mostly interested in learning rounds.

this book has been such an excellent help.  not only has it taught me more stitches, but i am finally getting there with the rounds i always wanted to learn to do.

i was worried at first because i'm much more of a ""hands on"" type person- learning from youtube videos or from the pages of a book has never really helped me all that much.  crocheting for dummies has wonderful step-by-step instructions and diagrams and they even teach you to read crocheting patterns by easing you in to ""crochetese"" as they call it.  for instance, in the first few patterns it tells you how it would be written in crochet language, then ""translates"" it below.  this way you can test yourself and then easily check to make sure you were reading it accurately.

i invested in some cheap, small sticky notes and can flip with ease to any stitch i want in the book as a refresher.

i highly recommend this book to take your crocheting to the next level! :)",Super Helpful!,5,8,1,2013,1,"i bought this book as someone who knew the beginning crochet stitches single double heck i could even do a vstitch but wanted to branch out more  i was mostly interested in learning rounds

this book has been such an excellent help  not only has it taught me more stitches but i am finally getting there with the rounds i always wanted to learn to do

i was worried at first because im much more of a hands on type person learning from youtube videos or from the pages of a book has never really helped me all that much  crocheting for dummies has wonderful stepbystep instructions and diagrams and they even teach you to read crocheting patterns by easing you in to crochetese as they call it  for instance in the first few patterns it tells you how it would be written in crochet language then translates it below  this way you can test yourself and then easily check to make sure you were reading it accurately

i invested in some cheap small sticky notes and can flip with ease to any stitch i want in the book as a refresher

i highly recommend this book to take your crocheting to the next level "
True,2013-01-04,A2J9ZOGQ05OLVV,B0007Y09VO,{'Format:': ' Paperback'},got the book fast and realy like that it is easy to understand. croched many years ago and this book helped me to get back to a hobbie i love,love it,5,4,1,2013,1,got the book fast and realy like that it is easy to understand croched many years ago and this book helped me to get back to a hobbie i love
True,2012-12-31,A2PUUKRDD69U0W,B0007Y09VO,{'Format:': ' Paperback'},"granny squares used to be the only thing i could do, and didn't even know the stitches i was using when i made them.  now i make all sorts of things, and this reference book stays with me when i do.  good descriptions of how to do different stitches and styles, includes a few patterns to get started.  book is broken into chapters, but i usually go straight for the index to take me where i need info.  with this book in your yarn basket you will be able to go well beyond the basic scarf. bought one for my grand-daughter who really got into crocheting this past summer.",Great Book,5,31,12,2012,1,granny squares used to be the only thing i could do and didnt even know the stitches i was using when i made them  now i make all sorts of things and this reference book stays with me when i do  good descriptions of how to do different stitches and styles includes a few patterns to get started  book is broken into chapters but i usually go straight for the index to take me where i need info  with this book in your yarn basket you will be able to go well beyond the basic scarf bought one for my granddaughter who really got into crocheting this past summer
True,2012-12-27,A31UKVC6SX39HL,B0007Y09VO,{'Format:': ' Paperback'},great book and arrived quickly! the book was exactly as described in the description. thanks so much for your excellent service!,Wonderful service!,5,27,12,2012,1,great book and arrived quickly the book was exactly as described in the description thanks so much for your excellent service
True,2012-12-26,AZJB0HAT6GLHZ,B0007Y09VO,{'Format:': ' Paperback'},"for anyone who is trying to refresh their memory or just trying to learn, this little book has a wealth of information to meet your needs. a great book to have.",A Must Have,5,26,12,2012,1,for anyone who is trying to refresh their memory or just trying to learn this little book has a wealth of information to meet your needs a great book to have
True,2012-12-17,A3ALAIIBDCIMRQ,B0007Y09VO,{'Format:': ' Paperback'},"i have purchased other ""dummies"" books in the past, and am never surprised.  i like the fact that if you can understand one dummies book, you can understand them all. the style in which they are written is always the same. i want to learn how to crochet flowers to use on greeting cards...i am a card maker.  i haven't had a lot of time to practice yet, but i do feel that this book will walk me through anything i could ever learn in a class that i would have to physically attend.  i don't have time for that, but know that i can fit my lessons in at my leisure, and like the fact that the book won't be discouraged when i, as a student, need to go over a particular step several times. you can always be assured the dummies books will help you, right down to the most basic steps.",Great book,5,17,12,2012,1,i have purchased other dummies books in the past and am never surprised  i like the fact that if you can understand one dummies book you can understand them all the style in which they are written is always the same i want to learn how to crochet flowers to use on greeting cardsi am a card maker  i havent had a lot of time to practice yet but i do feel that this book will walk me through anything i could ever learn in a class that i would have to physically attend  i dont have time for that but know that i can fit my lessons in at my leisure and like the fact that the book wont be discouraged when i as a student need to go over a particular step several times you can always be assured the dummies books will help you right down to the most basic steps
True,2012-12-13,A2YJW4WFTN58FM,B0007Y09VO,{'Format:': ' Paperback'},it has proven to be a very useful book that i have and keep learning from. it is a very good book and i would reccomend it to anyone wanting to start crocheting.,Crocheting for Dummies,5,13,12,2012,1,it has proven to be a very useful book that i have and keep learning from it is a very good book and i would reccomend it to anyone wanting to start crocheting
True,2012-12-10,A1HKC507NJWPGL,B0007Y09VO,{'Format:': ' Paperback'},"after months of trying to teach myself to crochet off of youtube tutorials, and still not managing to make anything nice enough to allow to leave the house, i finally broke down and bought this book.  unlike a book that i had bought previously that pretty much seemed to be written in another language, this was really readable.  literally a week and a half later i was able to crochet things i am really proud of.  i am considering opening an etsy shop now and crochet all the time.  i tell all my friends and anyone else who wants to crochet to buy this book.  it works!","If you want to learn to crochet, this book is PERFECT",5,10,12,2012,1,after months of trying to teach myself to crochet off of youtube tutorials and still not managing to make anything nice enough to allow to leave the house i finally broke down and bought this book  unlike a book that i had bought previously that pretty much seemed to be written in another language this was really readable  literally a week and a half later i was able to crochet things i am really proud of  i am considering opening an etsy shop now and crochet all the time  i tell all my friends and anyone else who wants to crochet to buy this book  it works
True,2012-11-25,A296UIW2RLNPMY,B0007Y09VO,{'Format:': ' Paperback'},not what i expected but that is okay if i can not use it  i know someone that can a,Its okay.,3,25,11,2012,1,not what i expected but that is okay if i can not use it  i know someone that can a
True,2012-11-24,A2UTX90CSJ946,B0007Y09VO,,very descriptive and helpful! isn't confusing like most others i've tried using. i would recommend this book to anyone begining to crochet!,Love it!,5,24,11,2012,1,very descriptive and helpful isnt confusing like most others ive tried using i would recommend this book to anyone begining to crochet
True,2012-11-21,A3O58CCXUC5SA1,B0007Y09VO,{'Format:': ' Kindle Edition'},"i just taught myself how to crochet and i wouldn't have been able to do it without this book (and the help of youtube). a lady from work who does crocheting all the time recommended this book, so i had to buy it. i don't regret it at all. i refer back to it all the time. does get frustrating sometimes because i'm used to a book and sticking tabs on important pages...can't exactly do that with the kindle version.",must have!,4,21,11,2012,1,i just taught myself how to crochet and i wouldnt have been able to do it without this book and the help of youtube a lady from work who does crocheting all the time recommended this book so i had to buy it i dont regret it at all i refer back to it all the time does get frustrating sometimes because im used to a book and sticking tabs on important pagescant exactly do that with the kindle version
